order_id,customer_id,order_date,status,country,signup_date,year,month,month_name,quarter,day_name,year_month,first_order_date,days_since_first_order
774,42,2024-10-31,Completed,Italy,2024-01-07,2024,10,October,4,Thursday,2024-10,2024-04-07,207
775,101,2024-04-29,Completed,Germany,2024-01-10,2024,4,April,2,Monday,2024-04,2024-01-02,118
776,6,2024-02-13,Completed,Italy,2023-07-13,2024,2,February,1,Tuesday,2024-02,2024-01-12,32
777,180,2024-11-07,Completed,Italy,2023-04-03,2024,11,November,4,Thursday,2024-11,2024-04-22,199
778,282,2024-06-04,Completed,France,2024-05-06,2024,6,June,2,Tuesday,2024-06,2024-03-17,79
779,226,2024-07-25,Returned,Morocco,2024-03-13,2024,7,July,3,Thursday,2024-07,2024-02-08,168
780,229,2024-04-17,Completed,France,2023-04-05,2024,4,April,2,Wednesday,2024-04,2024-01-12,96
781,289,2024-09-07,Completed,Italy,2023-05-28,2024,9,September,3,Saturday,2024-09,2024-03-22,169
782,150,2024-11-29,Completed,Morocco,2024-02-07,2024,11,November,4,Friday,2024-11,2024-09-27,63
783,277,2024-05-09,Completed,Germany,2023-07-19,2024,5,May,2,Thursday,2024-05,2024-01-15,115
784,198,2024-10-19,Completed,Germany,2023-05-02,2024,10,October,4,Saturday,2024-10,2024-02-11,251
785,70,2024-01-20,Completed,Morocco,2023-08-03,2024,1,January,1,Saturday,2024-01,2024-01-20,0
786,112,2024-10-08,Returned,Germany,2024-04-25,2024,10,October,4,Tuesday,2024-10,2024-07-06,94
787,4,2024-10-11,Completed,France,2023-01-03,2024,10,October,4,Friday,2024-10,2024-01-16,269
788,95,2024-01-01,Cancelled,Spain,2023-11-23,2024,1,January,1,Monday,2024-01,2024-01-01,0
789,152,2024-04-28,Completed,Morocco,2023-09-15,2024,4,April,2,Sunday,2024-04,2024-02-16,72
790,137,2024-02-04,Completed,France,2023-04-15,2024,2,February,1,Sunday,2024-02,2024-02-04,0
791,247,2024-07-16,Returned,Spain,2024-05-12,2024,7,July,3,Tuesday,2024-07,2024-01-25,173
792,243,2024-09-01,Completed,France,2024-03-10,2024,9,September,3,Sunday,2024-09,2024-02-12,202
793,31,2024-02-28,Completed,Italy,2023-05-26,2024,2,February,1,Wednesday,2024-02,2024-02-28,0
794,40,2024-11-20,Completed,Morocco,2023-09-04,2024,11,November,4,Wednesday,2024-11,2024-11-20,0
795,229,2024-06-09,Completed,France,2023-04-05,2024,6,June,2,Sunday,2024-06,2024-01-12,149
796,36,2024-06-27,Completed,Italy,2024-01-03,2024,6,June,2,Thursday,2024-06,2024-02-15,133
797,223,2024-07-24,Completed,Spain,2023-12-15,2024,7,July,3,Wednesday,2024-07,2024-02-09,166
798,6,2024-01-12,Completed,Italy,2023-07-13,2024,1,January,1,Friday,2024-01,2024-01-12,0
799,220,2024-10-02,Completed,France,2024-01-29,2024,10,October,4,Wednesday,2024-10,2024-06-14,110
800,75,2024-06-29,Completed,Spain,2023-07-03,2024,6,June,2,Saturday,2024-06,2024-01-12,169
801,4,2024-08-29,Completed,France,2023-01-03,2024,8,August,3,Thursday,2024-08,2024-01-16,226
802,134,2024-08-03,Completed,Italy,2023-08-28,2024,8,August,3,Saturday,2024-08,2024-05-03,92
803,118,2024-09-07,Completed,Morocco,2023-04-19,2024,9,September,3,Saturday,2024-09,2024-01-03,248
804,94,2024-10-25,Completed,Germany,2024-04-25,2024,10,October,4,Friday,2024-10,2024-10-25,0
805,62,2024-05-05,Completed,Spain,2023-05-07,2024,5,May,2,Sunday,2024-05,2024-03-13,53
806,194,2024-08-04,Cancelled,Morocco,2024-03-12,2024,8,August,3,Sunday,2024-08,2024-01-07,210
807,203,2024-11-01,Completed,Spain,2024-01-12,2024,11,November,4,Friday,2024-11,2024-01-24,282
808,26,2024-10-11,Completed,Spain,2023-07-24,2024,10,October,4,Friday,2024-10,2024-01-08,277
809,173,2024-07-03,Completed,Morocco,2024-04-28,2024,7,July,3,Wednesday,2024-07,2024-01-27,158
810,300,2024-02-08,Completed,Spain,2023-05-05,2024,2,February,1,Thursday,2024-02,2024-02-08,0
811,133,2024-08-10,Completed,Germany,2023-05-31,2024,8,August,3,Saturday,2024-08,2024-01-07,216
812,118,2024-07-02,Completed,Morocco,2023-04-19,2024,7,July,3,Tuesday,2024-07,2024-01-03,181
813,275,2024-06-26,Completed,France,2023-08-24,2024,6,June,2,Wednesday,2024-06,2024-05-24,33
814,212,2024-10-20,Completed,Morocco,2023-08-09,2024,10,October,4,Sunday,2024-10,2024-04-11,192
815,225,2024-12-05,Cancelled,Morocco,2023-03-02,2024,12,December,4,Thursday,2024-12,2024-02-15,294
816,20,2024-05-30,Cancelled,France,2024-04-18,2024,5,May,2,Thursday,2024-05,2024-01-11,140
817,113,2024-05-05,Returned,Spain,2024-04-12,2024,5,May,2,Sunday,2024-05,2024-02-24,71
818,140,2024-10-27,Completed,Morocco,2024-02-05,2024,10,October,4,Sunday,2024-10,2024-03-21,220
819,47,2024-11-03,Completed,Italy,2024-01-16,2024,11,November,4,Sunday,2024-11,2024-02-06,271
820,1,2024-12-01,Completed,Spain,2023-05-15,2024,12,December,4,Sunday,2024-12,2024-01-01,335
821,90,2024-08-21,Completed,Italy,2023-08-23,2024,8,August,3,Wednesday,2024-08,2024-01-23,211
822,142,2024-01-08,Completed,Germany,2024-03-15,2024,1,January,1,Monday,2024-01,2024-01-08,0
823,38,2024-12-06,Completed,Morocco,2024-05-03,2024,12,December,4,Friday,2024-12,2024-04-07,243
824,293,2024-05-08,Completed,Germany,2023-11-04,2024,5,May,2,Wednesday,2024-05,2024-05-08,0
825,139,2024-09-20,Completed,France,2024-03-08,2024,9,September,3,Friday,2024-09,2024-02-22,211
826,259,2024-06-05,Completed,Spain,2024-03-15,2024,6,June,2,Wednesday,2024-06,2024-04-15,51
827,161,2024-12-17,Completed,Germany,2023-12-24,2024,12,December,4,Tuesday,2024-12,2024-05-10,221
828,178,2024-12-23,Completed,France,2023-11-20,2024,12,December,4,Monday,2024-12,2024-02-28,299
829,10,2024-01-05,Cancelled,Italy,2024-01-05,2024,1,January,1,Friday,2024-01,2024-01-05,0
830,261,2024-03-26,Completed,Morocco,2023-10-31,2024,3,March,1,Tuesday,2024-03,2024-01-12,74
831,138,2024-06-23,Completed,Morocco,2024-02-29,2024,6,June,2,Sunday,2024-06,2024-03-22,93
832,172,2024-10-16,Completed,Italy,2023-07-18,2024,10,October,4,Wednesday,2024-10,2024-01-09,281
833,13,2024-07-11,Completed,Italy,2024-02-10,2024,7,July,3,Thursday,2024-07,2024-06-01,40
834,168,2024-11-06,Completed,France,2024-04-22,2024,11,November,4,Wednesday,2024-11,2024-03-15,236
835,130,2024-04-28,Completed,Spain,2023-07-26,2024,4,April,2,Sunday,2024-04,2024-04-28,0
836,84,2024-08-05,Completed,France,2023-04-06,2024,8,August,3,Monday,2024-08,2024-06-18,48
837,101,2024-04-23,Completed,Germany,2024-01-10,2024,4,April,2,Tuesday,2024-04,2024-01-02,112
838,273,2024-05-24,Completed,Germany,2023-08-16,2024,5,May,2,Friday,2024-05,2024-03-13,72
839,265,2024-01-26,Completed,Italy,2023-03-29,2024,1,January,1,Friday,2024-01,2024-01-26,0
840,38,2024-05-15,Completed,Morocco,2024-05-03,2024,5,May,2,Wednesday,2024-05,2024-04-07,38
841,94,2024-10-29,Completed,Germany,2024-04-25,2024,10,October,4,Tuesday,2024-10,2024-10-25,4
842,95,2024-08-19,Completed,Spain,2023-11-23,2024,8,August,3,Monday,2024-08,2024-01-01,231
843,69,2024-03-16,Returned,Germany,2024-02-13,2024,3,March,1,Saturday,2024-03,2024-01-09,67
844,236,2024-11-23,Completed,Morocco,2023-01-02,2024,11,November,4,Saturday,2024-11,2024-01-03,325
845,137,2024-12-10,Completed,France,2023-04-15,2024,12,December,4,Tuesday,2024-12,2024-02-04,310
846,76,2024-10-28,Completed,Spain,2023-02-07,2024,10,October,4,Monday,2024-10,2024-07-14,106
847,35,2024-10-15,Completed,Spain,2023-11-14,2024,10,October,4,Tuesday,2024-10,2024-03-28,201
848,1,2024-01-01,Completed,Spain,2023-05-15,2024,1,January,1,Monday,2024-01,2024-01-01,0
849,296,2024-05-26,Completed,France,2023-06-11,2024,5,May,2,Sunday,2024-05,2024-02-05,111
850,60,2024-10-13,Returned,Spain,2024-04-15,2024,10,October,4,Sunday,2024-10,2024-09-18,25
851,267,2024-05-21,Completed,Spain,2024-02-15,2024,5,May,2,Tuesday,2024-05,2024-05-21,0
852,229,2024-02-22,Completed,France,2023-04-05,2024,2,February,1,Thursday,2024-02,2024-01-12,41
853,270,2024-10-30,Completed,Spain,2023-09-17,2024,10,October,4,Wednesday,2024-10,2024-06-09,143
854,286,2024-03-09,Completed,Spain,2023-10-06,2024,3,March,1,Saturday,2024-03,2024-01-04,65
855,291,2024-12-26,Completed,Morocco,2023-01-29,2024,12,December,4,Thursday,2024-12,2024-02-08,322
856,213,2024-03-30,Completed,France,2024-04-27,2024,3,March,1,Saturday,2024-03,2024-03-30,0
857,165,2024-08-07,Completed,Italy,2023-04-05,2024,8,August,3,Wednesday,2024-08,2024-07-13,25
858,5,2024-07-10,Completed,Italy,2024-02-05,2024,7,July,3,Wednesday,2024-07,2024-01-22,170
859,78,2024-03-03,Completed,Spain,2023-07-14,2024,3,March,1,Sunday,2024-03,2024-03-03,0
860,62,2024-03-13,Returned,Spain,2023-05-07,2024,3,March,1,Wednesday,2024-03,2024-03-13,0
861,132,2024-06-09,Completed,Germany,2023-10-07,2024,6,June,2,Sunday,2024-06,2024-01-21,140
862,89,2024-06-17,Returned,Morocco,2024-03-04,2024,6,June,2,Monday,2024-06,2024-05-16,32
863,237,2024-03-29,Completed,Italy,2023-06-27,2024,3,March,1,Friday,2024-03,2024-03-22,7
864,42,2024-06-24,Cancelled,Italy,2024-01-07,2024,6,June,2,Monday,2024-06,2024-04-07,78
865,89,2024-09-25,Completed,Morocco,2024-03-04,2024,9,September,3,Wednesday,2024-09,2024-05-16,132
866,296,2024-03-13,Cancelled,France,2023-06-11,2024,3,March,1,Wednesday,2024-03,2024-02-05,37
867,295,2024-09-01,Returned,France,2024-03-05,2024,9,September,3,Sunday,2024-09,2024-08-14,18
868,104,2024-03-17,Completed,Spain,2023-02-05,2024,3,March,1,Sunday,2024-03,2024-03-17,0
869,14,2024-06-07,Returned,Italy,2023-01-04,2024,6,June,2,Friday,2024-06,2024-03-07,92
870,288,2024-11-19,Completed,France,2024-02-20,2024,11,November,4,Tuesday,2024-11,2024-05-25,178
871,179,2024-04-07,Completed,Spain,2023-05-08,2024,4,April,2,Sunday,2024-04,2024-04-07,0
872,125,2024-04-11,Completed,France,2023-05-07,2024,4,April,2,Thursday,2024-04,2024-03-03,39
873,23,2024-05-11,Completed,Spain,2023-04-02,2024,5,May,2,Saturday,2024-05,2024-05-11,0
874,63,2024-04-11,Completed,Spain,2024-03-03,2024,4,April,2,Thursday,2024-04,2024-01-09,93
875,143,2024-01-19,Completed,Italy,2023-08-24,2024,1,January,1,Friday,2024-01,2024-01-19,0
876,153,2024-03-22,Completed,Germany,2023-06-13,2024,3,March,1,Friday,2024-03,2024-02-28,23
877,145,2024-10-05,Completed,France,2023-06-07,2024,10,October,4,Saturday,2024-10,2024-08-04,62
878,225,2024-12-04,Cancelled,Morocco,2023-03-02,2024,12,December,4,Wednesday,2024-12,2024-02-15,293
879,104,2024-12-30,Completed,Spain,2023-02-05,2024,12,December,4,Monday,2024-12,2024-03-17,288
880,104,2024-11-26,Completed,Spain,2023-02-05,2024,11,November,4,Tuesday,2024-11,2024-03-17,254
881,39,2024-05-08,Completed,Morocco,2024-02-15,2024,5,May,2,Wednesday,2024-05,2024-01-10,119
882,198,2024-12-09,Completed,Germany,2023-05-02,2024,12,December,4,Monday,2024-12,2024-02-11,302
883,134,2024-11-05,Completed,Italy,2023-08-28,2024,11,November,4,Tuesday,2024-11,2024-05-03,186
884,67,2024-03-29,Completed,Spain,2023-03-29,2024,3,March,1,Friday,2024-03,2024-03-29,0
885,179,2024-07-31,Completed,Spain,2023-05-08,2024,7,July,3,Wednesday,2024-07,2024-04-07,115
886,42,2024-05-22,Returned,Italy,2024-01-07,2024,5,May,2,Wednesday,2024-05,2024-04-07,45
887,15,2024-03-05,Completed,Morocco,2023-09-01,2024,3,March,1,Tuesday,2024-03,2024-01-20,45
888,111,2024-03-16,Completed,France,2023-06-17,2024,3,March,1,Saturday,2024-03,2024-03-16,0
889,157,2024-07-17,Completed,Morocco,2024-04-07,2024,7,July,3,Wednesday,2024-07,2024-04-02,106
890,289,2024-05-22,Completed,Italy,2023-05-28,2024,5,May,2,Wednesday,2024-05,2024-03-22,61
891,231,2024-11-11,Completed,Morocco,2024-02-18,2024,11,November,4,Monday,2024-11,2024-02-11,274
892,157,2024-04-02,Completed,Morocco,2024-04-07,2024,4,April,2,Tuesday,2024-04,2024-04-02,0
893,38,2024-10-31,Completed,Morocco,2024-05-03,2024,10,October,4,Thursday,2024-10,2024-04-07,207
894,97,2024-08-11,Completed,Spain,2023-12-17,2024,8,August,3,Sunday,2024-08,2024-08-11,0
895,289,2024-10-17,Returned,Italy,2023-05-28,2024,10,October,4,Thursday,2024-10,2024-03-22,209
896,254,2024-04-11,Cancelled,Germany,2023-08-09,2024,4,April,2,Thursday,2024-04,2024-03-26,16
897,196,2024-09-23,Completed,Spain,2023-09-16,2024,9,September,3,Monday,2024-09,2024-02-16,220
898,86,2024-12-20,Completed,Morocco,2024-02-17,2024,12,December,4,Friday,2024-12,2024-02-07,317
899,10,2024-04-19,Completed,Italy,2024-01-05,2024,4,April,2,Friday,2024-04,2024-01-05,105
900,5,2024-11-25,Completed,Italy,2024-02-05,2024,11,November,4,Monday,2024-11,2024-01-22,308
901,123,2024-09-21,Completed,Spain,2024-03-14,2024,9,September,3,Saturday,2024-09,2024-01-17,248
902,118,2024-01-03,Completed,Morocco,2023-04-19,2024,1,January,1,Wednesday,2024-01,2024-01-03,0
903,294,2024-03-25,Completed,France,2024-01-06,2024,3,March,1,Monday,2024-03,2024-02-05,49
904,159,2024-10-08,Completed,France,2023-02-07,2024,10,October,4,Tuesday,2024-10,2024-10-08,0
905,228,2024-11-23,Completed,Germany,2023-10-12,2024,11,November,4,Saturday,2024-11,2024-01-11,317
906,216,2024-10-30,Returned,Italy,2023-01-08,2024,10,October,4,Wednesday,2024-10,2024-01-14,290
907,184,2024-04-26,Returned,France,2024-04-21,2024,4,April,2,Friday,2024-04,2024-04-26,0
908,15,2024-08-08,Completed,Morocco,2023-09-01,2024,8,August,3,Thursday,2024-08,2024-01-20,201
909,157,2024-06-02,Completed,Morocco,2024-04-07,2024,6,June,2,Sunday,2024-06,2024-04-02,61
910,136,2024-06-01,Cancelled,Spain,2023-07-01,2024,6,June,2,Saturday,2024-06,2024-06-01,0
911,261,2024-01-12,Completed,Morocco,2023-10-31,2024,1,January,1,Friday,2024-01,2024-01-12,0
912,157,2024-05-12,Completed,Morocco,2024-04-07,2024,5,May,2,Sunday,2024-05,2024-04-02,40
913,47,2024-10-30,Completed,Italy,2024-01-16,2024,10,October,4,Wednesday,2024-10,2024-02-06,267
914,173,2024-10-19,Completed,Morocco,2024-04-28,2024,10,October,4,Saturday,2024-10,2024-01-27,266
915,130,2024-10-26,Completed,Spain,2023-07-26,2024,10,October,4,Saturday,2024-10,2024-04-28,181
916,95,2024-08-15,Cancelled,Spain,2023-11-23,2024,8,August,3,Thursday,2024-08,2024-01-01,227
917,115,2024-09-27,Returned,Italy,2023-12-22,2024,9,September,3,Friday,2024-09,2024-06-08,111
918,243,2024-02-12,Completed,France,2024-03-10,2024,2,February,1,Monday,2024-02,2024-02-12,0
919,292,2024-12-08,Completed,Germany,2023-12-27,2024,12,December,4,Sunday,2024-12,2024-04-09,243
920,282,2024-11-21,Returned,France,2024-05-06,2024,11,November,4,Thursday,2024-11,2024-03-17,249
921,299,2024-10-28,Completed,France,2023-03-02,2024,10,October,4,Monday,2024-10,2024-10-28,0
922,283,2024-12-29,Cancelled,Italy,2023-01-21,2024,12,December,4,Sunday,2024-12,2024-03-04,300
923,69,2024-01-21,Completed,Germany,2024-02-13,2024,1,January,1,Sunday,2024-01,2024-01-09,12
924,148,2024-04-16,Completed,Morocco,2024-04-02,2024,4,April,2,Tuesday,2024-04,2024-01-27,80
925,11,2024-12-01,Completed,Morocco,2024-01-03,2024,12,December,4,Sunday,2024-12,2024-12-01,0
926,254,2024-10-29,Completed,Germany,2023-08-09,2024,10,October,4,Tuesday,2024-10,2024-03-26,217
927,38,2024-04-26,Completed,Morocco,2024-05-03,2024,4,April,2,Friday,2024-04,2024-04-07,19
928,134,2024-05-03,Completed,Italy,2023-08-28,2024,5,May,2,Friday,2024-05,2024-05-03,0
929,200,2024-10-07,Completed,Germany,2023-09-20,2024,10,October,4,Monday,2024-10,2024-10-07,0
930,23,2024-10-18,Completed,Spain,2023-04-02,2024,10,October,4,Friday,2024-10,2024-05-11,160
931,218,2024-07-21,Completed,Germany,2024-04-12,2024,7,July,3,Sunday,2024-07,2024-03-21,122
932,141,2024-02-20,Cancelled,Germany,2024-05-11,2024,2,February,1,Tuesday,2024-02,2024-02-19,1
933,104,2024-09-27,Returned,Spain,2023-02-05,2024,9,September,3,Friday,2024-09,2024-03-17,194
934,210,2024-11-19,Completed,Morocco,2023-05-07,2024,11,November,4,Tuesday,2024-11,2024-03-24,240
935,111,2024-10-03,Cancelled,France,2023-06-17,2024,10,October,4,Thursday,2024-10,2024-03-16,201
936,104,2024-05-20,Completed,Spain,2023-02-05,2024,5,May,2,Monday,2024-05,2024-03-17,64
937,171,2024-10-01,Completed,Italy,2023-07-09,2024,10,October,4,Tuesday,2024-10,2024-02-03,241
938,133,2024-10-16,Returned,Germany,2023-05-31,2024,10,October,4,Wednesday,2024-10,2024-01-07,283
939,293,2024-11-29,Completed,Germany,2023-11-04,2024,11,November,4,Friday,2024-11,2024-05-08,205
940,127,2024-02-21,Completed,Italy,2023-01-29,2024,2,February,1,Wednesday,2024-02,2024-02-21,0
941,106,2024-01-27,Cancelled,France,2023-05-09,2024,1,January,1,Saturday,2024-01,2024-01-27,0
942,92,2024-06-05,Completed,Spain,2023-09-01,2024,6,June,2,Wednesday,2024-06,2024-04-14,52
943,287,2024-08-26,Cancelled,France,2023-05-11,2024,8,August,3,Monday,2024-08,2024-08-26,0
944,51,2024-06-04,Cancelled,Germany,2024-02-03,2024,6,June,2,Tuesday,2024-06,2024-02-10,115
945,29,2024-10-17,Completed,Germany,2023-07-26,2024,10,October,4,Thursday,2024-10,2024-01-17,274
946,296,2024-05-15,Cancelled,France,2023-06-11,2024,5,May,2,Wednesday,2024-05,2024-02-05,100
947,297,2024-05-23,Completed,Germany,2023-12-23,2024,5,May,2,Thursday,2024-05,2024-05-23,0
948,214,2024-04-15,Completed,Italy,2023-04-01,2024,4,April,2,Monday,2024-04,2024-01-18,88
949,267,2024-06-06,Completed,Spain,2024-02-15,2024,6,June,2,Thursday,2024-06,2024-05-21,16
950,257,2024-05-25,Returned,Italy,2023-09-06,2024,5,May,2,Saturday,2024-05,2024-05-25,0
951,101,2024-01-02,Completed,Germany,2024-01-10,2024,1,January,1,Tuesday,2024-01,2024-01-02,0
952,110,2024-03-17,Completed,Spain,2023-04-21,2024,3,March,1,Sunday,2024-03,2024-03-17,0
953,182,2024-05-11,Completed,Italy,2023-05-13,2024,5,May,2,Saturday,2024-05,2024-05-11,0
954,1,2024-03-30,Completed,Spain,2023-05-15,2024,3,March,1,Saturday,2024-03,2024-01-01,89
955,55,2024-12-10,Completed,Italy,2024-05-04,2024,12,December,4,Tuesday,2024-12,2024-09-03,98
956,149,2024-12-15,Completed,Germany,2023-11-07,2024,12,December,4,Sunday,2024-12,2024-07-17,151
957,137,2024-09-19,Completed,France,2023-04-15,2024,9,September,3,Thursday,2024-09,2024-02-04,228
958,202,2024-12-16,Completed,Spain,2023-02-18,2024,12,December,4,Monday,2024-12,2024-01-15,336
959,117,2024-04-17,Cancelled,Spain,2024-04-15,2024,4,April,2,Wednesday,2024-04,2024-04-02,15
960,154,2024-03-14,Completed,Morocco,2023-05-27,2024,3,March,1,Thursday,2024-03,2024-01-10,64
961,291,2024-02-08,Completed,Morocco,2023-01-29,2024,2,February,1,Thursday,2024-02,2024-02-08,0
962,63,2024-06-07,Returned,Spain,2024-03-03,2024,6,June,2,Friday,2024-06,2024-01-09,150
963,244,2024-03-11,Completed,Italy,2023-07-15,2024,3,March,1,Monday,2024-03,2024-03-11,0
964,25,2024-11-07,Returned,Italy,2023-01-31,2024,11,November,4,Thursday,2024-11,2024-01-22,290
965,90,2024-08-28,Completed,Italy,2023-08-23,2024,8,August,3,Wednesday,2024-08,2024-01-23,218
966,75,2024-10-24,Cancelled,Spain,2023-07-03,2024,10,October,4,Thursday,2024-10,2024-01-12,286
967,294,2024-02-05,Completed,France,2024-01-06,2024,2,February,1,Monday,2024-02,2024-02-05,0
968,210,2024-03-24,Completed,Morocco,2023-05-07,2024,3,March,1,Sunday,2024-03,2024-03-24,0
969,17,2024-09-19,Completed,Morocco,2023-06-15,2024,9,September,3,Thursday,2024-09,2024-06-18,93
970,128,2024-11-05,Cancelled,Italy,2024-03-20,2024,11,November,4,Tuesday,2024-11,2024-01-14,296
971,251,2024-06-20,Completed,Morocco,2024-04-10,2024,6,June,2,Thursday,2024-06,2024-04-01,80
972,179,2024-06-21,Completed,Spain,2023-05-08,2024,6,June,2,Friday,2024-06,2024-04-07,75
973,182,2024-12-27,Completed,Italy,2023-05-13,2024,12,December,4,Friday,2024-12,2024-05-11,230
974,152,2024-02-16,Completed,Morocco,2023-09-15,2024,2,February,1,Friday,2024-02,2024-02-16,0
975,25,2024-05-20,Completed,Italy,2023-01-31,2024,5,May,2,Monday,2024-05,2024-01-22,119
976,180,2024-04-27,Completed,Italy,2023-04-03,2024,4,April,2,Saturday,2024-04,2024-04-22,5
977,198,2024-10-03,Cancelled,Germany,2023-05-02,2024,10,October,4,Thursday,2024-10,2024-02-11,235
978,161,2024-08-01,Completed,Germany,2023-12-24,2024,8,August,3,Thursday,2024-08,2024-05-10,83
979,177,2024-08-07,Completed,Spain,2024-02-27,2024,8,August,3,Wednesday,2024-08,2024-03-12,148
980,285,2024-01-26,Completed,Spain,2023-07-21,2024,1,January,1,Friday,2024-01,2024-01-26,0
981,63,2024-01-09,Completed,Spain,2024-03-03,2024,1,January,1,Tuesday,2024-01,2024-01-09,0
982,150,2024-09-27,Completed,Morocco,2024-02-07,2024,9,September,3,Friday,2024-09,2024-09-27,0
983,154,2024-01-10,Completed,Morocco,2023-05-27,2024,1,January,1,Wednesday,2024-01,2024-01-10,0
984,156,2024-04-30,Completed,Italy,2023-06-03,2024,4,April,2,Tuesday,2024-04,2024-03-04,57
985,49,2024-05-04,Completed,Spain,2024-01-28,2024,5,May,2,Saturday,2024-05,2024-03-27,38
986,84,2024-06-18,Completed,France,2023-04-06,2024,6,June,2,Tuesday,2024-06,2024-06-18,0
987,177,2024-03-12,Cancelled,Spain,2024-02-27,2024,3,March,1,Tuesday,2024-03,2024-03-12,0
988,148,2024-05-31,Returned,Morocco,2024-04-02,2024,5,May,2,Friday,2024-05,2024-01-27,125
989,118,2024-07-26,Completed,Morocco,2023-04-19,2024,7,July,3,Friday,2024-07,2024-01-03,205
990,63,2024-02-18,Returned,Spain,2024-03-03,2024,2,February,1,Sunday,2024-02,2024-01-09,40
991,189,2024-06-02,Completed,Germany,2023-06-03,2024,6,June,2,Sunday,2024-06,2024-01-18,136
992,49,2024-12-12,Completed,Spain,2024-01-28,2024,12,December,4,Thursday,2024-12,2024-03-27,260
993,257,2024-10-19,Completed,Italy,2023-09-06,2024,10,October,4,Saturday,2024-10,2024-05-25,147
994,224,2024-03-08,Completed,France,2023-06-12,2024,3,March,1,Friday,2024-03,2024-01-02,66
995,141,2024-02-19,Completed,Germany,2024-05-11,2024,2,February,1,Monday,2024-02,2024-02-19,0
996,215,2024-05-31,Completed,Germany,2024-02-15,2024,5,May,2,Friday,2024-05,2024-02-02,119
997,211,2024-01-19,Completed,Italy,2023-07-16,2024,1,January,1,Friday,2024-01,2024-01-19,0
998,32,2024-04-09,Completed,Italy,2024-01-02,2024,4,April,2,Tuesday,2024-04,2024-04-09,0
999,158,2024-02-29,Completed,Italy,2024-01-02,2024,2,February,1,Thursday,2024-02,2024-02-29,0
1000,285,2024-06-15,Completed,Spain,2023-07-21,2024,6,June,2,Saturday,2024-06,2024-01-26,141
